SeqID	startPosition	endPosition	GCcontent	GCskew
CP003879.1	118200	119200	0.3493	-0.1862
CP003879.1	118400	119400	0.3514	-0.1282
CP003879.1	118600	119600	0.3544	-0.0169
CP003879.1	118800	119800	0.3383	-0.0059
CP003879.1	119000	120000	0.3413	-0.0205
CP003879.1	119200	120200	0.3353	-0.0448
CP003879.1	119400	120400	0.3173	-0.0284
CP003879.1	119600	120600	0.3103	-0.0710
CP003879.1	119800	120800	0.3093	-0.0485
CP003879.1	120000	121000	0.2963	-0.0405
CP003879.1	120200	121200	0.2963	0.0405
CP003879.1	120400	121400	0.3283	0.0549
CP003879.1	120600	121600	0.3514	0.1054
CP003879.1	120800	121800	0.3674	0.1172
CP003879.1	121000	122000	0.4004	0.1150
CP003879.1	121200	122200	0.4134	0.1477
CP003879.1	121400	122400	0.3934	0.1654
CP003879.1	121600	122600	0.3834	0.0862
CP003879.1	121800	122800	0.3764	0.0479
CP003879.1	122000	123000	0.3594	0.0474
CP003879.1	122200	123200	0.3604	-0.0778
CP003879.1	122400	123400	0.3554	-0.1606
CP003879.1	122600	123600	0.3453	-0.1420
CP003879.1	122800	123800	0.3433	-0.1778
CP003879.1	123000	124000	0.3604	-0.2167
CP003879.1	123200	124200	0.3373	-0.1810
CP003879.1	123400	124400	0.3413	-0.2199
CP003879.1	123600	124600	0.3373	-0.1988
CP003879.1	123800	124800	0.3343	-0.1677
CP003879.1	124000	125000	0.3403	-0.2176
CP003879.1	124200	125200	0.3524	-0.1761
CP003879.1	124400	125400	0.3594	-0.1086
CP003879.1	124600	125600	0.3644	-0.1648
CP003879.1	124800	125800	0.3764	-0.1809
CP003879.1	125000	126000	0.3714	-0.1321
CP003879.1	125200	126200	0.3734	-0.1260
CP003879.1	125400	126400	0.3834	-0.1488
CP003879.1	125600	126600	0.3914	-0.1253
CP003879.1	125800	126800	0.3624	-0.1105
CP003879.1	126000	127000	0.3574	-0.0812
CP003879.1	126200	127200	0.3564	-0.0730
CP003879.1	126400	127400	0.3253	0.0031
CP003879.1	126600	127600	0.3153	0.0032
CP003879.1	126800	127800	0.3283	0.0610
CP003879.1	127000	128000	0.3053	0.0754
CP003879.1	127200	128200	0.3043	-0.0329
CP003879.1	127400	128400	0.3133	-0.0671
CP003879.1	127600	128600	0.3113	-0.0482
CP003879.1	127800	128800	0.3183	-0.0943
CP003879.1	128000	129000	0.3383	-0.0710
CP003879.1	128200	129200	0.3363	-0.0179
CP003879.1	128400	129400	0.3373	0.0089
CP003879.1	128600	129600	0.3323	0.0060
CP003879.1	128800	129800	0.3193	0.0031
CP003879.1	129000	130000	0.3063	-0.0196
CP003879.1	129200	130200	0.2983	0.0268
CP003879.1	129400	130400	0.2873	0.0035
CP003879.1	129600	130600	0.2813	0.0178
CP003879.1	129800	130800	0.2973	0.0034
CP003879.1	130000	131000	0.2963	0.0000
CP003879.1	130200	131200	0.3083	-0.0195
CP003879.1	130400	131400	0.3343	0.0180
CP003879.1	130600	131600	0.3544	0.0565
CP003879.1	130800	131800	0.3524	0.0625
CP003879.1	131000	132000	0.3664	0.0164
CP003879.1	131200	132200	0.3704	-0.0162
CP003879.1	131400	132400	0.3654	-0.0575
CP003879.1	131600	132600	0.3644	-0.1154
CP003879.1	131800	132800	0.3644	-0.1319
CP003879.1	132000	133000	0.3674	-0.1063
CP003879.1	132200	133200	0.3473	-0.0836
CP003879.1	132400	133400	0.3453	-0.0435
CP003879.1	132600	133600	0.3323	0.0241
CP003879.1	132800	133800	0.3213	0.0717
CP003879.1	133000	134000	0.3033	0.0891
CP003879.1	133200	134200	0.3063	0.0719
CP003879.1	133400	134400	0.2983	0.0738
CP003879.1	133600	134600	0.3023	0.0000
CP003879.1	133800	134800	0.3243	-0.0494
CP003879.1	134000	135000	0.3353	-0.0030
CP003879.1	134200	135200	0.3383	0.0000
CP003879.1	134400	135400	0.3453	-0.0551
CP003879.1	134600	135600	0.3493	-0.0544
CP003879.1	134800	135800	0.3373	-0.0386
CP003879.1	135000	136000	0.3383	-0.0355
CP003879.1	135200	136200	0.3604	-0.0056
CP003879.1	135400	136400	0.3463	0.0173
CP003879.1	135600	136600	0.3433	0.0554
CP003879.1	135800	136800	0.3393	0.0029
CP003879.1	136000	137000	0.3283	-0.0610
CP003879.1	136200	137200	0.3013	-0.0631
CP003879.1	136400	137400	0.2943	-0.0952
CP003879.1	136600	137600	0.3063	-0.0980
CP003879.1	136800	137800	0.3153	-0.0667
CP003879.1	137000	138000	0.3183	0.0000
CP003879.1	137200	138200	0.3413	-0.0029
CP003879.1	137400	138400	0.3534	0.0595
CP003879.1	137600	138600	0.3473	0.0605
CP003879.1	137800	138800	0.3463	0.1040
CP003879.1	138000	139000	0.3634	0.0909
CP003879.1	138200	139200	0.3544	0.1017
CP003879.1	138400	139400	0.3654	0.0740
CP003879.1	138600	139600	0.3714	0.1159
CP003879.1	138800	139800	0.3724	0.1505
CP003879.1	139000	140000	0.3664	0.1257
CP003879.1	139200	140200	0.3714	0.1375
CP003879.1	139400	140400	0.3544	0.1525
CP003879.1	139600	140600	0.3353	0.1045
CP003879.1	139800	140800	0.3233	0.0650
CP003879.1	140000	141000	0.3163	0.0823
CP003879.1	140200	141200	0.3043	0.0658
CP003879.1	140400	141400	0.3143	-0.0382
CP003879.1	140600	141600	0.3253	-0.0462
CP003879.1	140800	141800	0.3303	-0.0545
CP003879.1	141000	142000	0.3413	-0.0440
CP003879.1	141200	142200	0.3443	-0.1395
CP003879.1	141400	142400	0.3463	-0.0694
CP003879.1	141600	142600	0.3614	-0.0028
CP003879.1	141800	142800	0.3664	-0.0219
CP003879.1	142000	143000	0.3634	-0.0579
CP003879.1	142200	143200	0.3694	-0.0190
CP003879.1	142400	143400	0.3694	-0.0190
CP003879.1	142600	143600	0.3654	-0.0904
CP003879.1	142800	143800	0.3644	-0.0769
CP003879.1	143000	144000	0.3584	-0.0782
CP003879.1	143200	144200	0.3514	-0.0541
CP003879.1	143400	144400	0.3564	-0.0730
CP003879.1	143600	144600	0.3524	-0.0739
CP003879.1	143800	144800	0.3534	-0.0878
CP003879.1	144000	145000	0.3594	-0.0864
CP003879.1	144200	145200	0.3624	-0.0884
CP003879.1	144400	145400	0.3574	-0.1036
CP003879.1	144600	145600	0.3504	-0.0971
CP003879.1	144800	145800	0.3283	-0.1098
CP003879.1	145000	146000	0.3293	-0.1064
CP003879.1	145200	146200	0.3313	-0.0937
CP003879.1	145400	146400	0.3373	-0.0742
CP003879.1	145600	146600	0.3473	-0.0490
CP003879.1	145800	146800	0.3504	-0.0057
CP003879.1	146000	147000	0.3403	0.0118
CP003879.1	146200	147200	0.3243	0.0000
CP003879.1	146400	147400	0.3093	-0.0162
CP003879.1	146600	147600	0.2933	-0.0580
CP003879.1	146800	147800	0.3023	-0.0265
CP003879.1	147000	148000	0.2953	-0.0102
CP003879.1	147200	148200	0.3113	-0.0225
CP003879.1	147400	148400	0.3253	0.0646
CP003879.1	147600	148600	0.3473	0.0778
CP003879.1	147800	148800	0.3634	0.1019
CP003879.1	148000	149000	0.3694	0.1382
CP003879.1	148200	149200	0.3854	0.1740
CP003879.1	148400	149400	0.3894	0.1208
CP003879.1	148600	149600	0.3914	0.1969
CP003879.1	148800	149800	0.3764	0.1330
CP003879.1	149000	150000	0.3844	0.1146
CP003879.1	149200	150200	0.3684	0.1522
CP003879.1	149400	150400	0.3463	0.1965
CP003879.1	149600	150600	0.3143	0.1656
CP003879.1	149800	150800	0.3293	0.1793
CP003879.1	150000	151000	0.3263	0.1595
CP003879.1	150200	151200	0.3333	0.1351
CP003879.1	150400	151400	0.3483	0.1207
CP003879.1	150600	151600	0.3714	0.1267
CP003879.1	150800	151800	0.3704	0.1568
CP003879.1	151000	152000	0.3784	0.1799
CP003879.1	151200	152200	0.3554	0.1887
CP003879.1	151400	152400	0.3524	0.2102
CP003879.1	151600	152600	0.3473	0.1988
CP003879.1	151800	152800	0.3383	0.2012
CP003879.1	152000	153000	0.3283	0.1951
CP003879.1	152200	153200	0.3473	0.1873
CP003879.1	152400	153400	0.3433	0.1603
CP003879.1	152600	153600	0.3413	0.1496
CP003879.1	152800	153800	0.3473	0.1527
CP003879.1	153000	154000	0.3554	0.0817
CP003879.1	153200	154200	0.3574	0.0308
CP003879.1	153400	154400	0.3604	0.0778
CP003879.1	153600	154600	0.3514	0.0655
CP003879.1	153800	154800	0.3463	-0.0173
CP003879.1	154000	155000	0.3393	-0.0088
CP003879.1	154200	155200	0.3383	0.0118
CP003879.1	154400	155400	0.3453	-0.0899
CP003879.1	154600	155600	0.3554	-0.0648
CP003879.1	154800	155800	0.3493	-0.0602
CP003879.1	155000	156000	0.3493	-0.0544
CP003879.1	155200	156200	0.3493	-0.1060
CP003879.1	155400	156400	0.3413	-0.0850
CP003879.1	155600	156600	0.3383	-0.1183
CP003879.1	155800	156800	0.3363	-0.1250
CP003879.1	156000	157000	0.3343	-0.1497
CP003879.1	156200	157200	0.3313	-0.1360
CP003879.1	156400	157400	0.3363	-0.1071
CP003879.1	156600	157600	0.3203	-0.1187
CP003879.1	156800	157800	0.3193	-0.0658
CP003879.1	157000	158000	0.3173	0.0347
CP003879.1	157200	158200	0.3273	0.0642
CP003879.1	157400	158400	0.3163	0.0190
CP003879.1	157600	158600	0.3473	0.0836
CP003879.1	157800	158800	0.3493	0.0716
CP003879.1	158000	159000	0.3514	0.0085
CP003879.1	158200	159200	0.3423	0.0234
CP003879.1	158400	159400	0.3624	0.1271
CP003879.1	158600	159600	0.3463	0.1561
CP003879.1	158800	159800	0.3654	0.1616
CP003879.1	159000	160000	0.3664	0.1639
CP003879.1	159200	160200	0.3754	0.1200
CP003879.1	159400	160400	0.3834	0.0914
CP003879.1	159600	160600	0.3814	0.0289
CP003879.1	159800	160800	0.3714	0.0081
CP003879.1	160000	161000	0.3714	0.0135
CP003879.1	160200	161200	0.3554	0.0197
CP003879.1	160400	161400	0.3243	-0.0741
CP003879.1	160600	161600	0.3433	-0.0204
CP003879.1	160800	161800	0.3343	-0.0299
CP003879.1	161000	162000	0.3233	-0.0031
CP003879.1	161200	162200	0.3063	-0.0065
CP003879.1	161400	162400	0.3023	0.0066
CP003879.1	161600	162600	0.2933	-0.0375
CP003879.1	161800	162800	0.2893	-0.0104
CP003879.1	162000	163000	0.3033	-0.0033
CP003879.1	162200	163200	0.3193	0.0533
CP003879.1	162400	163400	0.3183	0.0818
CP003879.1	162600	163600	0.2993	0.1104
CP003879.1	162800	163800	0.2903	0.1034
CP003879.1	163000	164000	0.2783	0.0647
CP003879.1	163200	164200	0.2863	0.0280
CP003879.1	163400	164400	0.2933	0.0171
CP003879.1	163600	164600	0.3103	-0.0645
CP003879.1	163800	164800	0.3153	-0.0857
CP003879.1	164000	165000	0.3173	-0.1293
CP003879.1	164200	165200	0.3043	-0.1447
CP003879.1	164400	165400	0.3163	-0.1392
CP003879.1	164600	165600	0.3093	-0.0874
CP003879.1	164800	165800	0.3263	-0.0613
CP003879.1	165000	166000	0.3263	-0.0184
CP003879.1	165200	166200	0.3333	-0.0450
CP003879.1	165400	166400	0.3323	-0.0602
CP003879.1	165600	166600	0.3313	-0.0876
CP003879.1	165800	166800	0.3273	-0.1315
CP003879.1	166000	167000	0.3403	-0.1765
CP003879.1	166200	167200	0.3433	-0.1312
CP003879.1	166400	167400	0.3423	-0.0819
CP003879.1	166600	167600	0.3453	-0.0609
CP003879.1	166800	167800	0.3493	-0.0315
CP003879.1	167000	168000	0.3413	-0.0029
CP003879.1	167200	168200	0.3423	-0.0234
CP003879.1	167400	168400	0.3483	-0.0632
CP003879.1	167600	168600	0.3604	-0.0889
CP003879.1	167800	168800	0.3614	-0.0970
CP003879.1	168000	169000	0.3794	-0.0765
CP003879.1	168200	169200	0.3844	-0.0938
CP003879.1	168400	169400	0.3634	-0.0634
CP003879.1	168600	169600	0.3534	-0.0198
CP003879.1	168800	169800	0.3483	-0.0230
CP003879.1	169000	170000	0.3373	0.0326
CP003879.1	169200	170200	0.3504	0.0343
CP003879.1	169400	170400	0.3714	0.0296
CP003879.1	169600	170600	0.3774	0.0027
CP003879.1	169800	170800	0.3874	0.0388
CP003879.1	170000	171000	0.3964	0.0505
CP003879.1	170200	171200	0.3804	0.1158
CP003879.1	170400	171400	0.3864	0.0777
CP003879.1	170600	171600	0.3784	0.0899
CP003879.1	170800	171800	0.3614	0.0582
CP003879.1	171000	172000	0.3534	0.0085
CP003879.1	171200	172200	0.3564	-0.0674
CP003879.1	171400	172400	0.3283	-0.0427
CP003879.1	171600	172600	0.3273	-0.0581
CP003879.1	171800	172800	0.3163	-0.0253
CP003879.1	172000	173000	0.3033	0.0033
CP003879.1	172200	173200	0.2853	0.0105
CP003879.1	172400	173400	0.2943	0.0000
CP003879.1	172600	173600	0.2923	0.0616
CP003879.1	172800	173800	0.3223	0.1366
CP003879.1	173000	174000	0.3293	0.1854
CP003879.1	173200	174200	0.3273	0.1865
CP003879.1	173400	174400	0.3303	0.1333
CP003879.1	173600	174600	0.3273	0.0520
CP003879.1	173800	174800	0.2983	-0.0671
CP003879.1	174000	175000	0.2933	-0.1809
CP003879.1	174200	175200	0.3123	-0.1795
CP003879.1	174400	175400	0.3223	-0.1677
CP003879.1	174600	175600	0.3303	-0.1939
CP003879.1	174800	175800	0.3403	-0.2000
CP003879.1	175000	176000	0.3333	-0.2132
CP003879.1	175200	176200	0.3333	-0.1892
CP003879.1	175400	176400	0.3343	-0.1257
CP003879.1	175600	176600	0.3413	-0.0557
CP003879.1	175800	176800	0.3664	0.0273
CP003879.1	176000	177000	0.4004	0.1050
CP003879.1	176200	177200	0.4094	0.1296
CP003879.1	176400	177400	0.3994	0.1078
CP003879.1	176600	177600	0.3794	0.0976
CP003879.1	176800	177800	0.3624	0.0608
CP003879.1	177000	178000	0.3453	0.0377
CP003879.1	177200	178200	0.3273	0.0214
CP003879.1	177400	178400	0.3363	0.0179
CP003879.1	177600	178600	0.3403	0.0706
CP003879.1	177800	178800	0.3313	0.1118
CP003879.1	178000	179000	0.3213	0.0592
CP003879.1	178200	179200	0.3273	0.0214
CP003879.1	178400	179400	0.3223	0.0435
CP003879.1	178600	179600	0.3273	-0.0214
CP003879.1	178800	179800	0.3283	-0.1159
CP003879.1	179000	180000	0.3123	-0.1026
CP003879.1	179200	180200	0.2963	-0.0608
CP003879.1	179400	180400	0.2873	-0.0732
CP003879.1	179600	180600	0.3103	-0.0581
CP003879.1	179800	180800	0.3393	0.0383
CP003879.1	180000	181000	0.3814	0.0971
CP003879.1	180200	181200	0.4084	0.0931
CP003879.1	180400	181400	0.4134	0.1090
CP003879.1	180600	181600	0.3824	0.1047
CP003879.1	180800	181800	0.3564	0.0899
CP003879.1	181000	182000	0.3403	0.0294
CP003879.1	181200	182200	0.3303	0.0303
CP003879.1	181400	182400	0.3333	0.0270
CP003879.1	181600	182600	0.3403	0.0765
CP003879.1	181800	182800	0.3403	0.1118
CP003879.1	182000	183000	0.3393	0.0737
CP003879.1	182200	183200	0.3373	0.0148
CP003879.1	182400	183400	0.3403	0.0235
CP003879.1	182600	183600	0.3423	-0.0234
CP003879.1	182800	183800	0.3353	-0.1164
CP003879.1	183000	184000	0.3173	-0.1041
CP003879.1	183200	184200	0.2953	-0.0576
CP003879.1	183400	184400	0.2943	0.0068
CP003879.1	183600	184600	0.3003	0.0800
CP003879.1	183800	184800	0.3123	0.1795
CP003879.1	184000	185000	0.3333	0.2192
CP003879.1	184200	185200	0.3514	0.1966
CP003879.1	184400	185400	0.3473	0.1354
CP003879.1	184600	185600	0.3403	0.1059
CP003879.1	184800	185800	0.3463	0.0116
CP003879.1	185000	186000	0.3413	0.0264
CP003879.1	185200	186200	0.3433	0.0204
CP003879.1	185400	186400	0.3343	0.0060
CP003879.1	185600	186600	0.3443	0.0698
CP003879.1	185800	186800	0.3343	0.1257
CP003879.1	186000	187000	0.3363	0.0417
CP003879.1	186200	187200	0.3373	0.0445
CP003879.1	186400	187400	0.3423	0.0760
CP003879.1	186600	187600	0.3373	-0.0030
CP003879.1	186800	187800	0.3463	0.0231
CP003879.1	187000	188000	0.3504	0.0629
CP003879.1	187200	188200	0.3493	0.0774
CP003879.1	187400	188400	0.3584	0.0782
CP003879.1	187600	188600	0.3514	0.0769
CP003879.1	187800	188800	0.3413	0.0616
CP003879.1	188000	189000	0.3373	0.0089
CP003879.1	188200	189200	0.3163	-0.0443
CP003879.1	188400	189400	0.2923	-0.0959
CP003879.1	188600	189600	0.3153	-0.0857
CP003879.1	188800	189800	0.3283	-0.0488
CP003879.1	189000	190000	0.3433	0.0204
CP003879.1	189200	190200	0.3744	0.0695
CP003879.1	189400	190400	0.3954	0.0886
CP003879.1	189600	190600	0.3714	0.0728
CP003879.1	189800	190800	0.3544	0.0113
CP003879.1	190000	191000	0.3433	-0.0087
CP003879.1	190200	191200	0.3343	-0.0299
CP003879.1	190400	191400	0.3353	-0.0269
CP003879.1	190600	191600	0.3393	0.0442
CP003879.1	190800	191800	0.3413	0.1026
CP003879.1	191000	192000	0.3393	0.0560
CP003879.1	191200	192200	0.3363	0.0238
CP003879.1	191400	192400	0.3373	0.0267
CP003879.1	191600	192600	0.3353	-0.0030
CP003879.1	191800	192800	0.3203	-0.0250
CP003879.1	192000	193000	0.3003	0.0600
CP003879.1	192200	193200	0.2893	0.0657
CP003879.1	192400	193400	0.2933	0.0512
CP003879.1	192600	193600	0.3103	0.0452
CP003879.1	192800	193800	0.3313	-0.0453
CP003879.1	193000	194000	0.3433	-0.1020
CP003879.1	193200	194200	0.3584	-0.1229
CP003879.1	193400	194400	0.3634	-0.1515
CP003879.1	193600	194600	0.3594	-0.1866
CP003879.1	193800	194800	0.3604	-0.1556
CP003879.1	194000	195000	0.3724	-0.1505
CP003879.1	194200	195200	0.3554	-0.1042
CP003879.1	194400	195400	0.3433	-0.0612
CP003879.1	194600	195600	0.3463	-0.0578
CP003879.1	194800	195800	0.3383	0.0000
CP003879.1	195000	196000	0.3253	0.0215
CP003879.1	195200	196200	0.3063	0.0065
CP003879.1	195400	196400	0.3183	0.0063
CP003879.1	195600	196600	0.3143	0.0701
CP003879.1	195800	196800	0.3273	0.0092
CP003879.1	196000	197000	0.3403	0.0118
CP003879.1	196200	197200	0.3874	0.0439
CP003879.1	196400	197400	0.3794	0.0871
CP003879.1	196600	197600	0.3904	0.0872
CP003879.1	196800	197800	0.3644	0.1044
CP003879.1	197000	198000	0.3584	0.1676
CP003879.1	197200	198200	0.3383	0.1479
CP003879.1	197400	198400	0.3193	0.0909
CP003879.1	197600	198600	0.3003	-0.0133
CP003879.1	197800	198800	0.3073	-0.0293
CP003879.1	198000	199000	0.3073	-0.1140
CP003879.1	198200	199200	0.3143	-0.0955
CP003879.1	198400	199400	0.3163	-0.1076
CP003879.1	198600	199600	0.3253	-0.0277
CP003879.1	198800	199800	0.3433	-0.0671
CP003879.1	199000	200000	0.3564	-0.0618
CP003879.1	199200	200200	0.3594	-0.1142
CP003879.1	199400	200400	0.3754	-0.1307
CP003879.1	199600	200600	0.3754	-0.1733
CP003879.1	199800	200800	0.3674	-0.1117
CP003879.1	200000	201000	0.3353	-0.1164
CP003879.1	200200	201200	0.3383	-0.1302
CP003879.1	200400	201400	0.3493	-0.1232
CP003879.1	200600	201600	0.3443	-0.1105
CP003879.1	200800	201800	0.3303	-0.1515
CP003879.1	201000	202000	0.3333	-0.1351
CP003879.1	201200	202200	0.3163	-0.0443
CP003879.1	201400	202400	0.3043	0.0066
CP003879.1	201600	202600	0.3143	0.0255
CP003879.1	201800	202800	0.3333	0.0090
CP003879.1	202000	203000	0.3604	-0.0667
CP003879.1	202200	203200	0.3864	-0.1969
CP003879.1	202400	203400	0.4094	-0.2078
CP003879.1	202600	203600	0.3984	-0.2714
CP003879.1	202800	203800	0.4124	-0.2476
CP003879.1	203000	204000	0.3944	-0.2081
CP003879.1	203200	204200	0.3674	-0.1226
CP003879.1	203400	204400	0.3514	-0.1282
CP003879.1	203600	204600	0.3493	-0.0258
CP003879.1	203800	204800	0.3263	0.0368
CP003879.1	204000	205000	0.3363	0.1131
CP003879.1	204200	205200	0.3514	0.1510
CP003879.1	204400	205400	0.3443	0.1919
CP003879.1	204600	205600	0.3524	0.1023
CP003879.1	204800	205800	0.3303	0.0000
CP003879.1	205000	206000	0.3263	-0.1350
CP003879.1	205200	206200	0.3263	-0.1902
CP003879.1	205400	206400	0.3163	-0.2278
CP003879.1	205600	206600	0.3053	-0.1934
CP003879.1	205800	206800	0.3313	-0.1722
CP003879.1	206000	207000	0.3233	-0.1146
CP003879.1	206200	207200	0.3223	-0.0994
CP003879.1	206400	207400	0.3373	-0.1217
CP003879.1	206600	207600	0.3504	-0.1086
CP003879.1	206800	207800	0.3534	-0.0935
CP003879.1	207000	208000	0.3473	-0.0720
CP003879.1	207200	208200	0.3463	-0.0578
CP003879.1	207400	208400	0.3483	0.0287
CP003879.1	207600	208600	0.3544	0.0226
CP003879.1	207800	208800	0.3554	0.0535
CP003879.1	208000	209000	0.3794	0.0132
CP003879.1	208200	209200	0.3804	-0.0053
CP003879.1	208400	209400	0.3724	-0.0430
CP003879.1	208600	209600	0.3624	-0.0718
CP003879.1	208800	209800	0.3554	-0.0986
CP003879.1	209000	210000	0.3403	-0.0588
CP003879.1	209200	210200	0.3403	-0.0882
CP003879.1	209400	210400	0.3383	-0.1243
CP003879.1	209600	210600	0.3333	-0.0931
CP003879.1	209800	210800	0.3183	-0.0566
CP003879.1	210000	211000	0.3193	-0.0596
CP003879.1	210200	211200	0.3223	-0.0062
CP003879.1	210400	211400	0.3383	0.0000
CP003879.1	210600	211600	0.3514	0.0769
CP003879.1	210800	211800	0.3804	0.0684
CP003879.1	211000	212000	0.3714	0.0566
CP003879.1	211200	212200	0.3704	0.0378
CP003879.1	211400	212400	0.3574	0.0532
CP003879.1	211600	212600	0.3504	-0.0286
CP003879.1	211800	212800	0.3323	-0.0783
CP003879.1	212000	213000	0.3383	-0.0651
CP003879.1	212200	213200	0.3263	-0.0736
CP003879.1	212400	213400	0.3223	-0.0621
CP003879.1	212600	213600	0.3113	-0.0289
CP003879.1	212800	213800	0.3313	0.0574
CP003879.1	213000	214000	0.3283	0.0549
CP003879.1	213200	214200	0.3173	0.0726
CP003879.1	213400	214400	0.3263	0.0123
CP003879.1	213600	214600	0.3524	-0.0057
CP003879.1	213800	214800	0.3504	-0.0457
CP003879.1	214000	215000	0.3654	-0.0575
CP003879.1	214200	215200	0.3964	-0.0707
CP003879.1	214400	215400	0.4014	-0.0224
CP003879.1	214600	215600	0.3904	0.0051
CP003879.1	214800	215800	0.3974	0.0579
CP003879.1	215000	216000	0.4064	0.0739
CP003879.1	215200	216200	0.4044	0.0990
CP003879.1	215400	216400	0.3794	0.1187
CP003879.1	215600	216600	0.3443	0.0756
CP003879.1	215800	216800	0.3333	-0.0571
CP003879.1	216000	217000	0.3143	-0.0637
CP003879.1	216200	217200	0.2853	-0.1158
CP003879.1	216400	217400	0.2863	-0.1678
CP003879.1	216600	217600	0.2923	-0.1507
CP003879.1	216800	217800	0.2693	-0.1078
CP003879.1	217000	218000	0.2472	-0.1741
CP003879.1	217200	218200	0.2593	-0.1892
CP003879.1	217400	218400	0.2573	-0.1751
CP003879.1	217600	218600	0.2603	-0.2000
CP003879.1	217800	218800	0.2633	-0.2015
CP003879.1	218000	219000	0.2813	-0.1388
CP003879.1	218200	219200	0.2723	-0.0809
CP003879.1	218400	219400	0.2893	-0.0381
CP003879.1	218600	219600	0.2903	-0.0138
CP003879.1	218800	219800	0.2953	-0.0237
CP003879.1	219000	220000	0.2893	-0.0381
CP003879.1	219200	220200	0.2983	-0.0403
CP003879.1	219400	220400	0.2913	-0.1134
CP003879.1	219600	220600	0.2913	-0.1546
CP003879.1	219800	220800	0.2943	-0.0952
CP003879.1	220000	221000	0.3083	-0.1688
CP003879.1	220200	221200	0.3193	-0.1912
CP003879.1	220400	221400	0.3313	-0.1360
CP003879.1	220600	221600	0.3483	-0.1379
CP003879.1	220800	221800	0.3634	-0.1846
CP003879.1	221000	222000	0.3664	-0.1421
CP003879.1	221200	222200	0.3654	-0.1397
CP003879.1	221400	222400	0.3734	-0.1475
CP003879.1	221600	222600	0.3664	-0.0656
CP003879.1	221800	222800	0.3483	-0.0632
CP003879.1	222000	223000	0.3574	-0.0644
CP003879.1	222200	223200	0.3614	-0.0748
CP003879.1	222400	223400	0.3554	-0.0648
CP003879.1	222600	223600	0.3674	-0.1117
CP003879.1	222800	223800	0.3704	-0.0919
CP003879.1	223000	224000	0.3664	-0.0820
CP003879.1	223200	224200	0.3463	-0.0462
CP003879.1	223400	224400	0.3273	-0.0153
CP003879.1	223600	224600	0.3143	0.0127
CP003879.1	223800	224800	0.3103	0.0581
CP003879.1	224000	225000	0.2953	0.0915
CP003879.1	224200	225200	0.3073	0.0554
CP003879.1	224400	225400	0.3083	-0.0130
CP003879.1	224600	225600	0.3123	-0.0385
CP003879.1	224800	225800	0.3243	0.0000
CP003879.1	225000	226000	0.3213	0.0841
CP003879.1	225200	226200	0.3263	0.0982
CP003879.1	225400	226400	0.3283	0.1280
CP003879.1	225600	226600	0.3253	0.1262
CP003879.1	225800	226800	0.3333	0.0751
CP003879.1	226000	227000	0.3313	-0.0393
CP003879.1	226200	227200	0.3293	-0.1064
CP003879.1	226400	227400	0.3343	-0.1138
CP003879.1	226600	227600	0.3303	-0.1333
CP003879.1	226800	227800	0.3223	-0.1863
CP003879.1	227000	228000	0.3263	-0.2147
CP003879.1	227200	228200	0.3293	-0.1976
CP003879.1	227400	228400	0.3353	-0.1821
CP003879.1	227600	228600	0.3423	-0.1579
CP003879.1	227800	228800	0.3423	-0.1404
CP003879.1	228000	229000	0.3453	-0.0899
CP003879.1	228200	229200	0.3453	-0.0899
CP003879.1	228400	229400	0.3393	-0.1091
CP003879.1	228600	229600	0.3383	-0.1183
CP003879.1	228800	229800	0.3423	-0.1637
CP003879.1	229000	230000	0.3383	-0.1834
CP003879.1	229200	230200	0.3173	-0.1798
CP003879.1	229400	230400	0.3223	-0.1988
CP003879.1	229600	230600	0.3193	-0.1912
CP003879.1	229800	230800	0.3123	-0.1923
CP003879.1	230000	231000	0.3093	-0.1780
CP003879.1	230200	231200	0.3233	-0.1641
CP003879.1	230400	231400	0.3043	-0.1447
CP003879.1	230600	231600	0.3083	-0.1558
CP003879.1	230800	231800	0.3103	-0.0968
CP003879.1	231000	232000	0.3163	-0.1076
CP003879.1	231200	232200	0.3173	-0.1356
CP003879.1	231400	232400	0.3293	-0.1550
CP003879.1	231600	232600	0.3103	-0.1806
CP003879.1	231800	232800	0.3093	-0.1974
CP003879.1	232000	233000	0.3223	-0.2112
CP003879.1	232200	233200	0.3313	-0.1782
CP003879.1	232400	233400	0.3293	-0.1246
CP003879.1	232600	233600	0.3544	-0.1582
