SeqID	Source	Start	End	Strand	Partial	COG	COGcolor
CP003879.1	Prodigal	261782	263518	-	00	408489672 | gamma-glutamyltranspeptidase Ggt [Psychroflexus torquis ATCC 700755] | COG0405 | E | 100.0	E
CP003879.1	Prodigal	263691	264410	-	00	#	#
CP003879.1	Prodigal	264451	264939	-	00	#	#
CP003879.1	Prodigal	265667	266233	+	00	#	#
CP003879.1	Prodigal	266302	267525	-	00	408489674 | manganese transport protein MntH [Psychroflexus torquis ATCC 700755] | COG1914 | P | 100.0	P
CP003879.1	Prodigal	267522	268628	-	00	#	#
CP003879.1	Prodigal	268712	269659	-	00	408489676 | Na+/Ca+ antiporter, CaCA family [Psychroflexus torquis ATCC 700755] | COG0530 | P | 100.0	P
CP003879.1	Prodigal	269762	270514	+	00	408489677 | L-serine 3-dehydrogenase, putative [Psychroflexus torquis ATCC 700755] | COG4221 | C | 100.0	C
CP003879.1	Prodigal	271634	271990	+	00	#	#
CP003879.1	Prodigal	272075	272263	+	00	408489678 | YcfA superfamily protein [Psychroflexus torquis ATCC 700755] | COG1724 | R | 100.0	R
CP003879.1	Prodigal	272268	272663	+	00	408489679 | hypothetical protein P700755_000255 [Psychroflexus torquis ATCC 700755] | COG1598 | V | 100.0	V
CP003879.1	Prodigal	272877	273101	+	00	#	#
CP003879.1	Prodigal	273085	273213	+	00	#	#
CP003879.1	Prodigal	273543	273800	+	00	408489682 | antitoxin transcriptional regulator of toxin/antitoxin module HipB-like protein [Psychroflexus torquis ATCC 700755] | COG1396 | K | 100.0	K
CP003879.1	Prodigal	273800	274123	+	00	408489683 | toxin/antitoxin module HipA-like protein [Psychroflexus torquis ATCC 700755] | COG3550 | T | 100.0	T
CP003879.1	Prodigal	274126	275109	+	00	408489684 | serine kinase toxin of HipAB toxin-antitoxin module [Psychroflexus torquis ATCC 700755] | COG3550 | T | 100.0	T
CP003879.1	Prodigal	275611	275847	+	00	#	#
CP003879.1	Prodigal	276084	276560	+	00	#	#
CP003879.1	Prodigal	277421	277912	+	00	#	#
CP003879.1	Prodigal	278465	279928	+	00	408489689 | beta-alanyl-L-histidine (L-carnosine) dipeptidase PepD [Psychroflexus torquis ATCC 700755] | COG2195 | E | 100.0	E
CP003879.1	Prodigal	280409	280846	-	00	#	#
CP003879.1	Prodigal	281640	281945	-	00	408489691 | GIY-YIG_SF superfamily protein [Psychroflexus torquis ATCC 700755] | COG2827 | L | 100.0	L
CP003879.1	Prodigal	283286	284428	-	00	#	#
CP003879.1	Prodigal	284520	285176	-	00	#	#
CP003879.1	Prodigal	285163	285726	-	00	408489694 | RNA polymerase sigma-70 factor [Psychroflexus torquis ATCC 700755] | COG1595 | K | 100.0	K
CP003879.1	Prodigal	286090	286869	-	00	408489695 | hypothetical protein P700755_000271 [Psychroflexus torquis ATCC 700755] | COG2312 | Q | 100.0	Q
CP003879.1	Prodigal	288277	288369	-	00	#	#
CP003879.1	Prodigal	288359	288589	-	00	#	#
CP003879.1	Prodigal	288749	289657	-	00	408489698 | gluconolactonase [Psychroflexus torquis ATCC 700755] | COG3386 | G | 100.0	G
CP003879.1	Prodigal	289766	290686	-	00	408489699 | glycerophosphoryl diester phosphodiesterase [Psychroflexus torquis ATCC 700755] | COG0584 | I | 100.0	I
CP003879.1	Prodigal	290686	291636	-	00	408489700 | hydrolase, MhpC family [Psychroflexus torquis ATCC 700755] | COG0596 | HR | 100.0	HR
CP003879.1	Prodigal	291950	292843	-	00	#	#
CP003879.1	Prodigal	293221	295146	-	00	408489702 | glucosamine-6-phosphate deaminase [Psychroflexus torquis ATCC 700755] | COG2120 | G | 100.0	G
CP003879.1	Prodigal	295454	296299	-	00	408489703 | N-acetylmuramic acid 6-phosphate etherase MurQ [Psychroflexus torquis ATCC 700755] | COG2103 | M | 100.0	M
CP003879.1	Prodigal	296299	297750	-	00	408489704 | sodium/solute co-transporter [Psychroflexus torquis ATCC 700755] | COG0591 | E | 100.0	E
CP003879.1	Prodigal	297906	298964	-	00	408489705 | hypothetical protein P700755_000283 [Psychroflexus torquis ATCC 700755] | COG3876 | S | 100.0	S
CP003879.1	Prodigal	299072	300379	-	00	#	#
CP003879.1	Prodigal	300389	303475	-	00	408489707 | TonB-dependent outer membrane channel/receptor, SusC/RagA family [Psychroflexus torquis ATCC 700755] | COG4771 | P | 100.0	P
CP003879.1	Prodigal	303683	304438	+	00	408489708 | sugar-binding transcriptional regulator, DeoR family [Psychroflexus torquis ATCC 700755] | COG1349 | KG | 100.0	KG
CP003879.1	Prodigal	305569	306654	-	00	408489709 | alanine dehydrogenase [Psychroflexus torquis ATCC 700755] | COG0686 | E | 100.0	E
CP003879.1	Prodigal	306955	309267	-	00	408489710 | catalase/hydroperoxidase KatG [Psychroflexus torquis ATCC 700755] | COG0376 | P | 100.0	P
CP003879.1	Prodigal	309558	309977	+	00	#	#
CP003879.1	Prodigal	310495	312579	-	00	408489712 | glutamate carboxypeptidase II [Psychroflexus torquis ATCC 700755] | COG2234 | O | 100.0	O
CP003879.1	Prodigal	312899	317428	+	00	408489713 | CRISPR-associated protein Cas9/Csn1, subtype II [Psychroflexus torquis ATCC 700755] | COG3513 | V | 100.0	V
CP003879.1	Prodigal	317515	317688	+	00	#	#
CP003879.1	Prodigal	317779	318099	+	00	#	#
CP003879.1	Prodigal	318363	319001	+	00	408489714 | hypothetical protein P700755_000294 [Psychroflexus torquis ATCC 700755] | COG1943 | X | 100.0	X
CP003879.1	Prodigal	319023	319925	+	00	408489715 | CRISPR-associated protein Cas1, type II [Psychroflexus torquis ATCC 700755] | COG1518 | V | 100.0	V
CP003879.1	Prodigal	319943	320287	+	00	408489716 | CRISPR-associated protein Cas2 [Psychroflexus torquis ATCC 700755] | COG3512 | V | 100.0	V
CP003879.1	Prodigal	322622	322975	-	00	#	#
CP003879.1	Prodigal	323012	324607	-	00	408489718 | transposase, IS5 family [Psychroflexus torquis ATCC 700755] | COG3039 | X | 100.0	X
CP003879.1	Prodigal	324697	325293	-	00	408489719 | hypothetical protein P700755_000299 [Psychroflexus torquis ATCC 700755] | COG1502 | I | 100.0	I
CP003879.1	Prodigal	325823	326110	-	00	#	#
CP003879.1	Prodigal	326698	327558	-	00	#	#
CP003879.1	Prodigal	327558	331256	-	00	408489722 | DNA binding protein with relaxase domain [Psychroflexus torquis ATCC 700755] | COG1196 | D | 100.0	D
CP003879.1	Prodigal	331240	331812	-	00	#	#
CP003879.1	Prodigal	331818	333014	-	00	#	#
CP003879.1	Prodigal	333831	334232	+	00	#	#
CP003879.1	Prodigal	334229	334426	+	00	408489727 | transcriptional regulator, HTH_XRE superfamily [Psychroflexus torquis ATCC 700755] | COG1476 | K | 100.0	K
CP003879.1	Prodigal	334622	337288	-	00	#	#
CP003879.1	Prodigal	337561	338376	+	00	408489729 | haloacid dehalogenase-like hydrolase [Psychroflexus torquis ATCC 700755] | COG0561 | HR | 100.0	HR
CP003879.1	Prodigal	339048	343412	+	00	#	#
CP003879.1	Prodigal	343409	344368	+	00	#	#
CP003879.1	Prodigal	344807	345685	-	00	408489732 | hypothetical protein P700755_000313 [Psychroflexus torquis ATCC 700755] | COG2354 | S | 100.0	S
CP003879.1	Prodigal	345970	347370	+	00	408489734 | chitooligosaccharide/hyaluronan-like synthase [Psychroflexus torquis ATCC 700755] | COG1215 | N | 100.0	N
CP003879.1	Prodigal	347579	348202	+	00	#	#
CP003879.1	Prodigal	348328	349806	+	00	#	#
CP003879.1	Prodigal	349935	350330	+	00	408489737 | hypothetical protein P700755_000318 [Psychroflexus torquis ATCC 700755] | COG4538 | S | 100.0	S
CP003879.1	Prodigal	350549	350857	+	00	#	#
CP003879.1	Prodigal	350847	351038	+	00	#	#
CP003879.1	Prodigal	351043	351339	-	00	#	#
CP003879.1	Prodigal	351549	352583	+	00	408489481 | transposase, ISXo7 family [Psychroflexus torquis ATCC 700755] | COG3415 | X | 100.0	X
CP003879.1	Prodigal	352608	352925	-	00	#	#
CP003879.1	Prodigal	353109	353495	-	00	#	#
CP003879.1	Prodigal	353816	354316	-	00	#	#
CP003879.1	Prodigal	354328	354795	-	00	#	#
CP003879.1	Prodigal	354799	355119	-	00	#	#
CP003879.1	Prodigal	355277	356299	+	00	408489745 | two-component sensor histidine kinase [Psychroflexus torquis ATCC 700755] | COG2972 | T | 100.0	T
CP003879.1	Prodigal	356400	356855	-	00	408489746 | transposase, IS200 family [Psychroflexus torquis ATCC 700755] | COG1943 | X | 100.0	X
CP003879.1	Prodigal	356951	357700	+	00	408489747 | two-component system response regulator, LytT/AlgR family [Psychroflexus torquis ATCC 700755] | COG3279 | KT | 100.0	KT
CP003879.1	Prodigal	357859	358122	+	00	#	#
CP003879.1	Prodigal	358160	358849	+	00	#	#
CP003879.1	Prodigal	358861	359466	+	00	408489750 | hypothetical protein P700755_000334 [Psychroflexus torquis ATCC 700755] | COG4337 | S | 100.0	S
CP003879.1	Prodigal	359789	360541	+	00	408489751 | carbonic anhydrase, beta-type CynT [Psychroflexus torquis ATCC 700755] | COG0288 | P | 100.0	P
CP003879.1	Prodigal	360791	361069	-	00	#	#
CP003879.1	Prodigal	361372	361734	-	00	#	#
CP003879.1	Prodigal	362072	362224	-	00	#	#
CP003879.1	Prodigal	362322	363746	-	00	#	#
CP003879.1	Prodigal	363863	365494	+	00	408489753 | ABC transporter-like ATP-binding protein Uup [Psychroflexus torquis ATCC 700755] | COG0488 | R | 100.0	R
CP003879.1	Prodigal	365568	366611	-	00	408489754 | periplasmic solute binding protein YceG [Psychroflexus torquis ATCC 700755] | COG1559 | D | 100.0	D
CP003879.1	Prodigal	366601	367128	-	00	408489755 | N-acetyltransferase, NAT_SF superfamily [Psychroflexus torquis ATCC 700755] | COG1670 | JO | 100.0	JO
CP003879.1	Prodigal	367115	367906	-	00	408489756 | diaminopimelate epimerase DapF [Psychroflexus torquis ATCC 700755] | COG0253 | E | 100.0	E
CP003879.1	Prodigal	368033	369439	+	00	408489757 | serine protease/chaperone HtrA [Psychroflexus torquis ATCC 700755] | COG0265 | O | 100.0	O
CP003879.1	Prodigal	369582	370121	+	00	408489758 | hypoxanthine-guanine phosphoribosyltransferase [Psychroflexus torquis ATCC 700755] | COG0634 | F | 100.0	F
CP003879.1	Prodigal	370114	370701	+	00	408489759 | adenylate kinase [Psychroflexus torquis ATCC 700755] | COG0563 | F | 100.0	F
CP003879.1	Prodigal	370711	371730	+	00	408489760 | GTP-binding protein Obg [Psychroflexus torquis ATCC 700755] | COG0536 | DL | 100.0	DL
CP003879.1	Prodigal	371717	372868	-	00	408489761 | two-component sensor histidine kinase [Psychroflexus torquis ATCC 700755] | COG4191 | T | 100.0	T
CP003879.1	Prodigal	372986	374146	+	00	408489762 | phosphoribosylaminoimidazole carboxylase ATPase subunit PurK [Psychroflexus torquis ATCC 700755] | COG0026 | F | 100.0	F
CP003879.1	Prodigal	374151	374630	+	00	408489763 | phosphoribosylaminoimidazole carboxylase catalytic subunit PurE [Psychroflexus torquis ATCC 700755] | COG0041 | F | 100.0	F
CP003879.1	Prodigal	374685	375203	+	00	#	#
CP003879.1	Prodigal	375353	376246	-	00	408489765 | exopolyphosphatase/guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase Ppx/GppA [Psychroflexus torquis ATCC 700755] | COG0248 | FTP | 100.0	FTP
CP003879.1	Prodigal	376256	378385	-	00	408489766 | polyphosphate kinase Ppk [Psychroflexus torquis ATCC 700755] | COG0855 | P | 100.0	P
CP003879.1	Prodigal	378325	378810	-	00	408489767 | phosphohistidine phosphatase SixA [Psychroflexus torquis ATCC 700755] | COG2062 | T | 100.0	T
CP003879.1	Prodigal	378812	379459	-	00	408489768 | pyridoxamine 5'-phosphate oxidase PdxH [Psychroflexus torquis ATCC 700755] | COG0259 | H | 100.0	H
CP003879.1	Prodigal	379517	380425	-	00	408489769 | ribonuclease Z [Psychroflexus torquis ATCC 700755] | COG1234 | J | 100.0	J
CP003879.1	Prodigal	380430	380762	-	00	#	#
CP003879.1	Prodigal	380752	381690	-	00	408489771 | aspartate carbamoyltransferase PyrB [Psychroflexus torquis ATCC 700755] | COG0540 | F | 100.0	F
CP003879.1	Prodigal	381699	382238	-	00	408489772 | bifunctional uracil phosphoribosyltransferase/pyrimidine operon regulatory protein PyrR [Psychroflexus torquis ATCC 700755] | COG2065 | F | 100.0	F
CP003879.1	Prodigal	382376	383611	+	00	408489773 | permease, putative [Psychroflexus torquis ATCC 700755] | COG1914 | P | 100.0	P
CP003879.1	Prodigal	383662	385572	-	00	408489774 | molecular chaperone protein DnaK [Psychroflexus torquis ATCC 700755] | COG0443 | O | 99.5	O
CP003879.1	Prodigal	385762	387201	+	00	408489775 | L-serine dehydratase [Psychroflexus torquis ATCC 700755] | COG1760 | E | 100.0	E
CP003879.1	Prodigal	387261	388196	-	00	408489776 | peptidyl-prolyl cis-trans isomerase [Psychroflexus torquis ATCC 700755] | COG0652 | O | 100.0	O
CP003879.1	Prodigal	388948	389865	+	00	#	#
CP003879.1	Prodigal	389872	390489	-	00	408489778 | hypothetical protein P700755_000366 [Psychroflexus torquis ATCC 700755] | COG1193 | L | 100.0	L
CP003879.1	Prodigal	390479	390688	-	00	#	#
CP003879.1	Prodigal	390720	390875	-	00	#	#
CP003879.1	Prodigal	390872	391189	-	00	#	#
CP003879.1	Prodigal	391218	391925	-	00	#	#
CP003879.1	Prodigal	391909	393039	-	00	313675405 | acyltransferase family protein [Marivirga tractuosa DSM 4126] | COG1835 | M | 55.1	M
CP003879.1	Prodigal	393093	393692	-	00	408489782 | ankyrin repeat domain containing protein [Psychroflexus torquis ATCC 700755] | COG0666 | T | 100.0	T
CP003879.1	Prodigal	393928	395979	+	00	408489783 | membrane protein with TPR, TolB amino terminal and HTH_AraC domains [Psychroflexus torquis ATCC 700755] | COG5616 | R | 100.0	R
CP003879.1	Prodigal	396672	396953	+	00	#	#
CP003879.1	Prodigal	397077	397898	+	00	408492744 | transcriptional regulator, AraC family [Psychroflexus torquis ATCC 700755] | COG2207 | K | 84.9	K
CP003879.1	Prodigal	398046	398207	+	00	#	#
CP003879.1	Prodigal	398254	398358	-	00	#	#
CP003879.1	Prodigal	398441	398743	-	00	#	#
CP003879.1	Prodigal	398995	399522	-	00	#	#
CP003879.1	Prodigal	399645	400169	+	00	#	#
CP003879.1	Prodigal	400248	400793	-	00	408489785 | hypothetical protein P700755_000380 [Psychroflexus torquis ATCC 700755] | COG1193 | L | 100.0	L
CP003879.1	Prodigal	400783	400992	-	00	#	#
CP003879.1	Prodigal	401024	402541	-	00	390953588 | GH3 auxin-responsive promoter-binding protein [Aequorivita sublithincola DSM 14238] | COG1541 | H | 69.4	H
CP003879.1	Prodigal	402613	403410	+	00	#	#
CP003879.1	Prodigal	403466	403660	-	00	120436727 | 30S ribosomal protein S21 [Gramella forsetii KT0803] | COG0828 | J | 54.7	J
CP003879.1	Prodigal	403751	404482	-	00	408489790 | biotin-protein ligase BirA [Psychroflexus torquis ATCC 700755] | COG0340 | H | 100.0	H
CP003879.1	Prodigal	404573	404944	+	00	408489791 | ribosome-associated protein, oligomerisation superfamily [Psychroflexus torquis ATCC 700755] | COG0799 | J | 100.0	J
CP003879.1	Prodigal	404961	407060	+	00	408489792 | cell division protein FtsH [Psychroflexus torquis ATCC 700755] | COG0465 | O | 100.0	O
CP003879.1	Prodigal	407256	407780	+	00	295132677 | hypothetical protein ZPR_0807 [Zunongwangia profunda SM-A87] | COG1556 | C | 53.4	C
CP003879.1	Prodigal	407784	408584	+	00	408489794 | phosphatidate cytidylyltransferase CdsA [Psychroflexus torquis ATCC 700755] | COG4589 | R | 100.0	R
CP003879.1	Prodigal	408574	409227	+	00	408489795 | phosphatidylserine decarboxylase Psd [Psychroflexus torquis ATCC 700755] | COG0688 | I | 100.0	I
CP003879.1	Prodigal	409229	409534	+	00	#	#
CP003879.1	Prodigal	409592	412219	-	00	408489797 | valyl-tRNA synthetase ValS [Psychroflexus torquis ATCC 700755] | COG0525 | J | 100.0	J
CP003879.1	Prodigal	412334	412705	+	00	#	#
CP003879.1	Prodigal	412713	414047	-	00	408489799 | protein with PDZ C-terminal domain [Psychroflexus torquis ATCC 700755] | COG0793 | O | 100.0	O
CP003879.1	Prodigal	414191	415384	+	00	408489800 | aspartate aminotransferase [Psychroflexus torquis ATCC 700755] | COG0436 | E | 100.0	E
CP003879.1	Prodigal	415385	416401	+	00	408489801 | UDP-N-acetylenolpyruvoylglucosamine reductase MurB [Psychroflexus torquis ATCC 700755] | COG0812 | M | 100.0	M
CP003879.1	Prodigal	416481	416687	+	00	#	#
CP003879.1	Prodigal	416887	417366	+	00	#	#
CP003879.1	Prodigal	417420	417980	+	00	408489803 | RNA polymerase sigma 70-like factor [Psychroflexus torquis ATCC 700755] | COG1595 | K | 99.5	K
CP003879.1	Prodigal	417977	418384	+	00	#	#
CP003879.1	Prodigal	418385	419335	-	00	408489805 | phosphoribosylaminoimidazole-succinocarboxamide synthase PurC [Psychroflexus torquis ATCC 700755] | COG0152 | F | 100.0	F
CP003879.1	Prodigal	419339	420334	-	00	408489806 | phosphate starvation-inducible protein PhoH [Psychroflexus torquis ATCC 700755] | COG1702 | T | 99.7	T
CP003879.1	Prodigal	420388	421218	+	00	408489807 | S-adenosyl-L-methionine hydroxide adenosyltransferase [Psychroflexus torquis ATCC 700755] | COG1912 | H | 100.0	H
CP003879.1	Prodigal	421220	421516	+	00	408489808 | antibiotic monooxygenase family protein [Psychroflexus torquis ATCC 700755] | COG1359 | C | 100.0	C
CP003879.1	Prodigal	421518	422249	+	00	408489809 | gliding motility ABC transporter-type permease protein GldF [Psychroflexus torquis ATCC 700755] | COG1277 | O | 100.0	O
CP003879.1	Prodigal	422246	423919	+	00	408489810 | gliding motility ABC transporter-type substrate binding protein GldG [Psychroflexus torquis ATCC 700755] | COG3225 | N | 100.0	N
CP003879.1	Prodigal	424036	424131	-	00	#	#
CP003879.1	Prodigal	424237	425064	+	00	408489811 | dihydropteroate synthase [Psychroflexus torquis ATCC 700755] | COG0294 | H | 100.0	H
CP003879.1	Prodigal	425071	425847	+	00	408489812 | DNA integrity scanning protein DisA [Psychroflexus torquis ATCC 700755] | COG1624 | T | 100.0	T
CP003879.1	Prodigal	425844	427613	-	00	408489813 | ABC-type export system, ATPase and permease components [Psychroflexus torquis ATCC 700755] | COG1132 | V | 100.0	V
CP003879.1	Prodigal	427635	428369	-	00	408489814 | tRNA pseudouridine synthase A TruA [Psychroflexus torquis ATCC 700755] | COG0101 | J | 100.0	J
CP003879.1	Prodigal	428453	428968	+	00	408489815 | metallophosphatase, MPP_YfcE family [Psychroflexus torquis ATCC 700755] | COG0622 | R | 100.0	R
CP003879.1	Prodigal	429030	429440	-	00	#	#
CP003879.1	Prodigal	429612	431408	+	00	408489817 | transcription termination factor Rho [Psychroflexus torquis ATCC 700755] | COG1158 | K | 100.0	K
CP003879.1	Prodigal	431711	433234	-	00	408489818 | sulfate permease, SUL1 family [Psychroflexus torquis ATCC 700755] | COG0659 | P | 100.0	P
CP003879.1	Prodigal	433437	434390	-	00	408489819 | hydrogen peroxide-inducible genes activator OxyR [Psychroflexus torquis ATCC 700755] | COG0583 | K | 100.0	K
CP003879.1	Prodigal	434477	436939	-	00	408489820 | primosome assembly protein PriA [Psychroflexus torquis ATCC 700755] | COG1198 | L | 100.0	L
CP003879.1	Prodigal	436957	437382	-	00	408489821 | chalcone isomerase superfamily protein [Psychroflexus torquis ATCC 700755] | COG4731 | S | 100.0	S
CP003879.1	Prodigal	437386	437946	-	00	#	#
CP003879.1	Prodigal	437954	438877	-	00	408489823 | serum resistance membrane protein BrkB-like protein [Psychroflexus torquis ATCC 700755] | COG1295 | S | 100.0	S
CP003879.1	Prodigal	438879	439736	-	00	408489824 | quinolinate phosphoribosyltransferase NadC [Psychroflexus torquis ATCC 700755] | COG0157 | H | 100.0	H
CP003879.1	Prodigal	439784	440257	+	00	408489825 | large subunit ribosome methyltransferase, RlmH/YbeA-like protein [Psychroflexus torquis ATCC 700755] | COG1576 | J | 100.0	J
CP003879.1	Prodigal	440309	441364	-	00	408489826 | S-adenosylmethionine:tRNA ribosyltransferase-isomerase QueA [Psychroflexus torquis ATCC 700755] | COG0809 | J | 100.0	J
CP003879.1	Prodigal	441455	442684	-	00	408489827 | 5-enolpyruvylshikimate-3-phosphate synthase AroA [Psychroflexus torquis ATCC 700755] | COG0128 | E | 100.0	E
CP003879.1	Prodigal	442681	442938	-	00	#	#
CP003879.1	Prodigal	442939	443265	-	00	408489829 | pyrophosphatase, NTP-PPase superfamily [Psychroflexus torquis ATCC 700755] | COG1694 | V | 100.0	V
CP003879.1	Prodigal	443272	445245	-	00	408489830 | hypothetical protein P700755_000426 [Psychroflexus torquis ATCC 700755] | COG1305 | O | 100.0	O
CP003879.1	Prodigal	445556	447517	-	00	408489831 | hypothetical protein P700755_000427 [Psychroflexus torquis ATCC 700755] | COG1305 | O | 100.0	O
CP003879.1	Prodigal	447552	449444	-	00	408489832 | hypothetical protein P700755_000428 [Psychroflexus torquis ATCC 700755] | COG1305 | O | 100.0	O
CP003879.1	Prodigal	449488	449940	-	00	408489833 | D-tyrosyl-tRNA(Tyr) deacylase Dtd [Psychroflexus torquis ATCC 700755] | COG1490 | J | 100.0	J
